Дата,Год,Месяц,День,48-1 (0) trend,48-1 (0) seasonal,48-1 (0) resid,"48-1 (0,5) trend","48-1 (0,5) seasonal","48-1 (0,5) resid",48-1 (1) trend,48-1 (1) seasonal,48-1 (1) resid,"48-1 (1,5) trend","48-1 (1,5) seasonal","48-1 (1,5) resid",48-1 (2) trend,48-1 (2) seasonal,48-1 (2) resid,"48-1 (2,5) trend","48-1 (2,5) seasonal","48-1 (2,5) resid",48-1 (3) trend,48-1 (3) seasonal,48-1 (3) resid,"48-1 (3,5) trend","48-1 (3,5) seasonal","48-1 (3,5) resid",48-1 (4) trend,48-1 (4) seasonal,48-1 (4) resid,"48-1 (4,5) trend","48-1 (4,5) seasonal","48-1 (4,5) resid",48-1 (5) trend,48-1 (5) seasonal,48-1 (5) resid,48-1 (6) trend,48-1 (6) seasonal,48-1 (6) resid,48-1 (7) trend,48-1 (7) seasonal,48-1 (7) resid,48-1 (8) trend,48-1 (8) seasonal,48-1 (8) resid,48-1 (9) trend,48-1 (9) seasonal,48-1 (9) resid,48-1 (10) trend,48-1 (10) seasonal,48-1 (10) resid,48-1 (11) trend,48-1 (11) seasonal,48-1 (11) resid,48-Воздух (0) trend,48-Воздух (0) seasonal,48-Воздух (0) resid
2024-07-18,2024,7,18,-2.2310897715736244,18.03596002126611,-0.17487024969248477,-2.239736239441712,11.471517604984966,-0.08178136554325333,-2.534819459888354,6.187193231339635,-0.11237377145128091,-2.7111624040034537,2.718964791446097,-0.13780238744264306,-2.910549701902778,1.5924862411283185,0.04806346077445944,-3.0421298753685746,0.8914237713242642,-0.09929389595568949,-3.2234435237153694,0.3378924091593657,0.005551114556003878,-3.2940710366976638,0.26656014924030674,-0.002489112542642946,-3.50730859075399,0.2591833738291423,-0.08187478307515272,-3.52928161733399,0.16636693441347383,-0.017085317079483797,-3.5938488547527774,0.21354300811014473,-0.07969415335736718,-3.5400734246820296,0.11807857727525518,-0.03800515259322568,-3.418784871381608,0.08623476937394434,-0.037449897992336556,-3.151405026495781,-0.0010387381988639188,-0.007556235305354875,-2.7466172903365607,-0.09406387401260861,0.0006811643491695385,-2.3111828110299006,-0.13416667486354344,-0.03465051410655606,-1.9558176834514858,-0.21356329054248321,-0.010619026006031262,0.5242369320133541,19.68488475405953,-0.09912168607288618
2024-07-19,2024,7,19,-2.231621025185595,15.695546669389548,-0.13392564420395336,-2.2408317773219237,11.852227976954644,-0.20139619963272049,-2.536460194810585,6.572437150386578,-0.12597695557599264,-2.7126754006452445,2.81046112129423,-0.1277857206489852,-2.9118954275452262,1.6453546227621947,0.05654080478303136,-3.042719552820319,0.9245247770366781,-0.1018052242163594,-3.2232163024848135,0.3676938932942103,0.005522409190603206,-3.2943706662620738,0.31688571521462733,-0.0025150489525533892,-3.5078915837570896,0.31254027039941495,-0.08464868664232528,-3.529780059797063,0.19415979530536326,-0.014379735508300406,-3.5944677375770167,0.24642933541864015,-0.07196159784162326,-3.5407366054934597,0.1642869192052542,-0.05355031371179475,-3.419490875003951,0.1516936080476105,-0.052202733043658966,-3.1521298615638025,0.04388808070625448,-0.01175821914245212,-2.7473692936256633,-0.05330171050510215,0.0006710041307655956,-2.3120750379870123,-0.12570406294787612,-0.03222089906511183,-1.9568057338823686,-0.18245671625432033,-0.010737549863311102,0.5263555951936612,13.852732556808323,-0.019088152001985215
2024-07-20,2024,7,20,-2.2321517706439664,12.66923817203843,-0.08708640139446366,-2.2419271689756965,11.138019383721455,0.003907785254242402,-2.5381006417005723,6.7783635111536675,-0.1002628694530956,-2.7141878743340264,2.847838883710641,-0.03365100937661447,-2.9132400928723534,1.7177555213649673,0.05548457150738617,-3.043309048604735,0.9941375617942516,-0.09082851318951679,-3.2229891582684504,0.41749551111230476,0.005493647156145975,-3.294670196708684,0.3572111833816809,-0.0025409866729968478,-3.5084743997148187,0.3534036252817815,-0.08492922556696314,-3.5302783740766293,0.22641216429126737,-0.016133790214638122,-3.5950864797395234,0.3024494138301255,-0.07736293409060213,-3.5413996755294392,0.20826500933236544,-0.056865333802926354,-3.4201968063467296,0.1477330935078228,-0.04753628716109315,-3.1528546408009044,0.048164071157860484,-0.005309430356955858,-2.7481212697735793,-0.05253957300688128,0.0006608427804608574,-2.3129672220156148,-0.08376716286087518,-0.033265615123510006,-1.9577937777165477,-0.15971817127685836,-0.012488051006593892,0.5284746529649916,9.484837302896482,0.056688044138526794
2024-07-21,2024,7,21,-2.2326820116460104,12.132128140287529,0.020553871358481413,-2.243022413803015,10.249163743903596,0.003858669899418743,-2.539740800228192,6.652858985205573,0.0068818150226186425,-2.7156998245133432,2.9694628429997287,0.0062369815136142925,-2.9145836954778757,1.780539196849983,0.05404449862789251,-3.0438983635661407,1.0307370334994332,-0.08683866993329259,-3.222762091000663,0.4572972621879292,0.005464828812733913,-3.2949696291580333,0.4197080001552875,-0.004738370997253938,-3.509057039351497,0.40750246121831074,-0.08844542186681359,-3.530776561291341,0.27755245551975966,-0.016775894228418853,-3.595705081769132,0.30516716335624416,-0.06946208158711187,-3.5420626354115754,0.2277915952738268,-0.05572895986225168,-3.4209026658949826,0.19269037450010199,-0.051787708605119054,-3.153579364655498,0.07321755537703074,0.00036180927846718447,-2.7488732192087033,-0.011777461419172242,0.000650680627875655,-2.3138593631259177,-0.07394450870902164,-0.03219612816506068,-1.9587818151555072,-0.16024545579388513,-0.010972729050607644,0.5305941042448032,13.189901282420692,0.099504613334505
2024-07-22,2024,7,22,-2.2332117518018704,12.600162172712505,-0.01695042091063481,-2.244117511187439,9.952824218197257,-0.04870670700981794,-2.541380669975252,6.514541638960067,0.00683903101518446,-2.7172112505763035,3.14101805110818,0.006193199468123467,-2.9159262329824056,1.8333520627304178,0.05257417025198752,-3.0444874984286736,1.0910404703591492,-0.08655297193047584,-3.222535100625768,0.4670991461484157,0.005435954477352123,-3.2952689646991313,0.46786182750715727,-0.002592862808025842,-3.50963950330439,0.424141319409185,-0.08450181610479479,-3.5312746225185334,0.35209977893899475,-0.03082515642046113,-3.596323544122199,0.419230290506577,-0.08290674638437778,-3.542725485704898,0.3024914415910262,-0.06976595588612833,-3.4216084540868397,0.22489490840654364,-0.053286454319704024,-3.154304033558483,0.13085662737805848,-0.02655259381957542,-2.7496251423490685,-0.0010153756013962178,0.0006405179504649361,-2.3147514613007556,-0.07258672631690806,-0.03266181238233612,-1.959769846386407,-0.15259603459926382,-0.007634119014329199,0.5327139479036899,11.955738226390483,-0.15845217429417324
2024-07-23,2024,7,23,-2.2337409946866367,12.81289605415095,0.0008449405356860673,-2.2452124605130908,9.812027855726754,-0.046815395213663624,-2.5430202504890773,6.436224009087589,0.006796241401488601,-2.7187221518959106,3.312572734003424,0.006149417892486575,-2.9172677030322522,1.9025127739733638,0.03475492905888844,-3.0450764538008803,1.1433642544973917,-0.0882878006965111,-3.2223081870978865,0.5569011626705909,0.005407024427295681,-3.2955682043889762,0.5081870042580807,-0.0026187998691042935,-3.510221792124041,0.4781419244650075,-0.08792013234096663,-3.5317725587925284,0.3600283103489308,-0.018255751556402355,-3.596941867185007,0.37357727581429356,-0.06663540862928663,-3.5433882269174353,0.30530080878419535,-0.061912581866760075,-3.4223141713130785,0.2745208695921989,-0.06220669827912051,-3.1550286479238756,0.10282820191957655,-0.007799553995701203,-2.75037703960238,0.00974668462278869,0.0006303549795911856,-2.31564351649638,-0.04597093792823583,-0.028385545575384086,-1.9607578715830392,-0.1258239525849008,-0.0034181758320599442,0.5348341827672675,12.187299686047917,0.07786613118481667
2024-07-24,2024,7,24,-2.234269743837864,13.160195880176389,0.05407386366147593,-2.24630726114004,9.796419292510219,-0.05011203137017883,-2.544659541295761,6.417906093989875,0.006753447305885896,-2.720232527829912,3.444126890473218,0.006105637356693894,-2.9186081032964704,1.9767494735352307,0.021858629761239534,-3.0456652301779195,1.1858476947865353,-0.08018246460861578,-3.2220813503806314,0.5967033114769693,0.0053780389036619525,-3.2958673492543253,0.5385753460948941,-0.0027079968405683275,-3.5108039062766063,0.5261137400904342,-0.08530983381382784,-3.53227037110147,0.4286539945804585,-0.036383623478988714,-3.5975600512719295,0.40652502276807423,-0.06896497149614467,-3.544050859496982,0.36502616195140636,-0.0709753024544244,-3.423019817916275,0.27478009118940894,-0.051760273273133706,-3.1557532081403994,0.18547273659080593,-0.01971952845040681,-2.751128911366413,0.03050871946027537,0.0006201919061372685,-2.3165355286431453,-0.02013961704250072,-0.03332485431435428,-1.961745890908111,-0.11897997747941472,-0.009274131612474257,0.5369548077034524,13.542074528724406,0.07097066357214199
2024-07-25,2024,7,25,-2.234798002766305,12.90188344915335,0.022914553612953803,-2.247401912398965,9.902048574977655,-0.04464666257869032,-2.5462985419006143,6.4595878923052785,0.006710649595335738,-2.7217423777214247,3.565680519482863,0.006061858238561868,-2.919947431456976,2.063987062387684,0.005960369069291982,-3.0462538279433833,1.2471626940641725,-0.08090886612078929,-3.221854590446841,0.6365055923320699,0.005348998114770964,-3.2961664002920665,0.6214414254245897,-0.015275025132523101,-3.5113858461442504,0.5700653409353371,-0.08867949479108628,-3.5327680603896066,0.45585517342525045,-0.0330871130356436,-3.598178096630938,0.43971277519695806,-0.06153467856602024,-3.5447133838326215,0.36168693188021706,-0.05697354804759591,-3.4237253941889145,0.3106571868491552,-0.05693179266024062,-3.1564777145755634,0.2310265040721175,-0.03454878949655393,-2.751880758029066,0.08255597823915646,-0.0006752202100903659,-2.317427497646488,8.847721242128456e-05,-0.03266097956593361,-1.9627339045149692,-0.0984008771567568,-0.018865218328274036,0.5390758215433216,11.002547560010044,0.04837661844663477
2024-07-26,2024,7,26,-2.235325774979419,12.479078867305123,-0.0037530923257040882,-2.248496413590962,9.780070595198016,-0.04157418160705317,-2.547937251788549,6.531269402874636,0.006667848913913144,-2.7232517008993438,3.697233620147071,0.006018080752272947,-2.921285685198908,2.1766608216260153,-0.035375136427107545,-3.0468422473739896,1.2908750215792555,-0.08403277420526578,-3.2216279072785423,0.7263080050391728,0.005319902239369068,-3.2964653584685286,0.6531532778881897,-0.006687919419661181,-3.5119676120263255,0.6076430891980998,-0.0856754771717747,-3.533265627552597,0.4942982961891051,-0.031032668636507665,-3.5987960034461737,0.517605031596219,-0.0688090281500453,-3.5453758002543068,0.4250644853223726,-0.06968868506806603,-3.4244309003766062,0.34900760255607743,-0.05457670217947097,-3.1572021675714668,0.22054334503875964,-0.023341177467292695,-2.7526325799684015,0.08841443100192245,-0.005781851033520802,-2.318319423386449,0.0007824589340430905,-0.032463035547594554,-1.963721912544645,-0.09424192090461775,-0.0020361665507373505,0.5411972230602287,12.711984435378804,-0.1631816584390331
2024-07-27,2024,7,27,-2.2358530639698966,13.453955087830277,-0.11810202386038071,-2.2495907639904966,9.72931746212466,-0.04972669813416397,-2.549575670424636,6.552950624710807,0.0066250457138292695,-2.7247604966786914,3.828786191705035,0.005974304973656697,-2.922622862197437,2.270020054153763,-0.07739719195632588,-3.0474304886415924,1.3470367344472811,-0.07960624580568876,-3.2214013008666003,0.7561105494368683,0.005290751429732232,-3.296764224715582,0.6894867543123462,-0.0027225295967636676,-3.5125492041397273,0.6709332475075171,-0.08838404336778982,-3.5337630734380125,0.5628564106910993,-0.03909333725308661,-3.599413771840376,0.5126645561200921,-0.05325078427971652,-3.5460381090368154,0.4412173502841772,-0.06517924124736174,-3.4251363366782037,0.379933670616814,-0.054797333938610304,-3.1579265674392856,0.26689394989609383,-0.03896738245680842,-2.753384377551755,0.1264362138583539,-0.0030518363065992204,-2.3192113057176105,0.02955442352221962,-0.030343117804608966,-1.9647099151231862,-0.07213114696152399,-0.013158937915289659,0.5433190110062215,13.70623554072317,-0.009554551729391902
2024-07-28,2024,7,28,-2.2363798731870563,14.852019564560889,-0.005639691373833244,-2.2506849628470476,9.967170103289234,0.003514859557812944,-2.551213797254512,6.604631556971406,0.006582240283105278,-2.7262687643611065,3.9403382334985353,0.005930530862571448,-2.9239589600923384,2.3748408332318163,-0.11088187313947806,-3.0480185518136786,1.3905891919899536,-0.08257064017627469,-3.2211747712104035,0.7959132253959156,0.005261545814487789,-3.2970629999338685,0.7319888331594225,-0.004925833225553955,-3.5131306226206953,0.7021670318563923,-0.089036409235697,-3.5342603988464987,0.5934347860490153,-0.04917438720251699,-3.600031401875431,0.583277831871585,-0.06324642999615371,-3.5467003103975614,0.4959567944050541,-0.06925648400749296,-3.425841703246769,0.42638675270248333,-0.060545049455714484,-3.1586509144610133,0.3162856585653795,-0.04763474410436608,-2.7541361511338476,0.13711899024448934,-0.0029828391106416774,-2.3201031444698614,0.06330009781769347,-0.033196953347832014,-1.9656979123669533,-0.05951638447221327,-0.014785703160833386,0.5454411841944249,15.304211493128783,-0.009652677323207737
2024-07-29,2024,7,29,-2.236906205994801,16.47744065239471,-0.4405344463999068,-2.251779009388286,10.508313265566905,0.0034657438213812064,-2.5528516317048693,6.766312198934765,0.00653943277010427,-2.727776503235146,4.0718897449526885,0.005886758282457549,-2.9252939764615817,2.4527935384919246,-0.13749956203034275,-3.048606436856253,1.4432676344222526,-0.08466119756599966,-3.220948318317958,0.8457160328166476,0.005232285501310496,-3.2973616849957956,0.8104323047085841,-0.013070619712788556,-3.5137118675252657,0.7246874439935533,-0.08097557646828779,-3.5347576045286018,0.6448682088277387,-0.05011060429913661,-3.6006488935572016,0.5928709315296629,-0.06222203797246095,-3.547362404497698,0.5281799215640962,-0.07081751706639805,-3.426547000189644,0.42436223885390595,-0.05781523866426186,-3.159375208884077,0.312918004748691,-0.04354279586461418,-2.754887901057608,0.16398217152477537,-0.009094270467167487,-2.320994939449232,0.06431349842003355,-0.033318558970801604,-1.9666859043793479,-0.014334651048464996,-0.018979444572187143,0.5475637414520824,16.94994692550889,-0.15751066696097227
2024-07-30,2024,7,30,-2.237432065665935,17.046602967970422,-0.44917090230448764,-2.252872902844861,11.04945627516533,0.0034166276795319916,-2.5544891731838297,7.027992549978654,0.0064966232051761885,-2.7292837125767777,4.243440725559322,0.005842987017456114,-2.9266279088001075,2.540313583550701,-0.1636856747505937,-3.0491941436341574,1.4969077749099264,-0.08771363127576892,-3.2207219422054507,0.8855189716261547,0.0052029705792957515,-3.2976602807448385,0.8481071005942367,-0.020446819849398334,-3.5142929388305557,0.7856764771362202,-0.0813835383056647,-3.535254691180804,0.7122397277183077,-0.06698503653750398,-3.6012662468341534,0.6765087957953938,-0.07524254896124027,-3.5480243914413543,0.5574690210607246,-0.06944462961937026,-3.427252227567271,0.47605489598992357,-0.05880266842265236,-3.1600994509175577,0.346684063505429,-0.02658461258787126,-2.755639627654003,0.2129286184257723,-0.02728899077176905,-2.3218866904375313,0.0613700960229733,-0.029483405585442046,-1.9676738912488072,-0.015242310636033957,-0.01708379811515881,0.5496866816197719,17.583839962932046,-0.5335266445518168
2024-07-31,2024,7,31,-2.237957455212981,17.540941902648676,-0.5329844474356955,-2.2539666424568057,11.480599131572648,0.003367510884158431,-2.5561264210815153,7.299672609561859,0.006453811519656405,-2.7307903916497938,4.434991174862579,0.005799216787214956,-2.9279607545031805,2.644204758975712,-0.1862440044725311,-3.0497816719112913,1.5448964292321614,-0.07511475732087014,-3.220495642897063,0.9553220417758116,0.0051736011212515365,-3.2979587879915426,0.896016611270781,-0.038057823279238345,-3.5148738364384657,0.8292911091410159,-0.08441727270255006,-3.5357516594435907,0.7529333577905541,-0.06718169834696353,-3.601883461596427,0.7056446105633799,-0.07376114896695318,-3.548686271275686,0.5876148680317721,-0.06892859675608598,-3.4279573853939995,0.48832360480502657,-0.060366219411027267,-3.1608236407353814,0.3601333059586931,-0.019309665223311345,-2.756391331238004,0.20154630019497494,-0.0051549689569712065,-2.3227783971926583,0.10698934898555514,-0.024210951792897006,-1.9686618730472092,-0.013867211275103078,-0.01747091567768777,0.5518100036586191,18.195216716378223,-0.10702672003684133
