Дата,Год,Месяц,День,48-1 (0) trend,48-1 (0) seasonal,48-1 (0) resid,"48-1 (0,5) trend","48-1 (0,5) seasonal","48-1 (0,5) resid",48-1 (1) trend,48-1 (1) seasonal,48-1 (1) resid,"48-1 (1,5) trend","48-1 (1,5) seasonal","48-1 (1,5) resid",48-1 (2) trend,48-1 (2) seasonal,48-1 (2) resid,"48-1 (2,5) trend","48-1 (2,5) seasonal","48-1 (2,5) resid",48-1 (3) trend,48-1 (3) seasonal,48-1 (3) resid,"48-1 (3,5) trend","48-1 (3,5) seasonal","48-1 (3,5) resid",48-1 (4) trend,48-1 (4) seasonal,48-1 (4) resid,"48-1 (4,5) trend","48-1 (4,5) seasonal","48-1 (4,5) resid",48-1 (5) trend,48-1 (5) seasonal,48-1 (5) resid,48-1 (6) trend,48-1 (6) seasonal,48-1 (6) resid,48-1 (7) trend,48-1 (7) seasonal,48-1 (7) resid,48-1 (8) trend,48-1 (8) seasonal,48-1 (8) resid,48-1 (9) trend,48-1 (9) seasonal,48-1 (9) resid,48-1 (10) trend,48-1 (10) seasonal,48-1 (10) resid,48-1 (11) trend,48-1 (11) seasonal,48-1 (11) resid,48-Воздух (0) trend,48-Воздух (0) seasonal,48-Воздух (0) resid
2025-10-04,2025,10,4,-1.1022866356343892,4.782886460412687,-0.9805998247782977,-0.9541135369467518,5.700740966593097,-0.8966274296463449,-1.1604367881099809,5.4998316099933335,-0.6993948218833526,-1.459083379557243,4.927859819734293,-0.24877644017704936,-1.785970545362337,4.068768944854283,-0.10279839949194614,-2.1353638651358002,2.8643637401949666,0.0110001249408338,-2.3989146850511975,2.1788961388750896,0.020018546176107765,-2.4067779718065085,2.0272684529020544,0.02950951890445408,-2.629928506947067,1.9576770380847595,0.04225146886230746,-2.686509992100294,1.9593919522628802,-0.002881960162586239,-2.754243559101077,1.869158011567622,0.015085547533455035,-2.7298652980496683,1.7382364020762016,0.0016288959734667152,-2.6705893044888263,1.5506992720974144,-0.00010996760858850152,-2.4742623533070534,1.3088538758831847,-0.004591522576131268,-2.17014232136829,1.0544633745794876,-0.00432105321119769,-1.8590983740032505,0.813036803372098,-0.003938429368847585,-1.6086364420816581,0.5753963676473012,-0.006759925565642977,1.211880782642152,1.1412076083741094,-0.5230883910162614
2025-10-05,2025,10,5,-1.1022539661730417,4.451008907380968,-0.4387549412079266,-0.9535140317705925,5.327007431715656,-0.8234933999450639,-1.1592889568957094,5.360463999608817,-0.651175042713108,-1.4584653997039991,4.798770548799282,-0.2703051490952828,-1.785331148830013,3.991312235830111,-0.11598108700009835,-2.13467904639972,2.80305978278774,0.011619263611979846,-2.398064691610677,2.1822378195189067,0.015826872091770028,-2.405840186213214,2.0450454056158405,0.030794780597373617,-2.6290004675592504,1.9757375329995603,0.04326293455968999,-2.6856682319572664,1.965466502957078,0.00020172900018877726,-2.753272925800694,1.8277897763724151,0.03548314942827879,-2.728915296722264,1.7533936786182878,-0.0044783818960238975,-2.6697334310257506,1.567755663570148,0.0019777674556027414,-2.473574828001112,1.3251780541145202,0.00839677388659199,-2.169574011005563,1.0712490296308257,-0.0016750186252627586,-1.8588436086532951,0.8317564647673795,-0.0029128561140843168,-1.6084680401430986,0.6077638369554863,-0.00929579681238768,1.2115371273226276,1.5536812719567896,0.5947816007205826
2025-10-06,2025,10,6,-1.1022257469714802,4.497047367587464,0.2851783793840166,-0.9529177048570833,5.020100009167527,-0.597182304310444,-1.1581430297861712,5.169196575846929,-0.6410535460607574,-1.4578474704826374,4.66911985634753,-0.27127238586489266,-1.784691744196827,3.9127439898694187,-0.11805224567259187,-2.133994295732587,2.8010848392015095,-0.02709054346892259,-2.397214721273722,2.17708767202549,0.02012704924823172,-2.404902410958678,2.0624306587367096,0.03247175222196841,-2.6280724641503324,1.9870563356577204,0.04101612849261205,-2.684826507268719,1.9715111768534075,0.0033153304153117347,-2.7523023221979814,1.8730559212746998,0.02924640092328179,-2.7279653001776225,1.7543851385705158,-0.0064198383928930625,-2.6688775527890494,1.5669709254620001,0.0019066273270489376,-2.4728872879846198,1.3458127355080745,0.007074552476545204,-2.169005682913624,1.0707187036673895,-0.0017130207537654485,-1.858588852851838,0.8336149120485037,-0.005026059196665766,-1.608299652946329,0.6159285621657843,-0.007628909219455471,1.211189016003289,2.20702084906176,1.4517901349349511
2025-10-07,2025,10,7,-1.1022019753605017,4.531684516032997,0.3805174593275047,-0.9523245591366065,4.831745712441213,-0.33942115330460676,-1.156999011355046,4.9672202731710104,-0.5702212618159643,-1.4572295912647226,4.527449910931785,-0.26022031966706227,-1.7840523306820866,3.8346888967855217,-0.1206365661034352,-2.1333096129618827,2.7830235356528132,-0.00971392269093041,-2.3963647741676413,2.17988478119477,0.01647999297287095,-2.403964646274363,2.0595992335389637,0.03436541273539939,-2.6271444972542635,1.9848344834866747,0.042310013767588917,-2.683984818231468,1.982686479872594,0.0012983383588740516,-2.7513317487119506,1.8821259578631238,0.019205790848826787,-2.7270153087553557,1.737845765237309,0.009169543518046996,-2.6680216702644626,1.5765399432670393,0.0014817269974232161,-2.4721997338165713,1.3699102078086107,0.0022895260079605073,-2.168437337537666,1.0701879444472282,-0.0017506069095620802,-1.8583341067327248,0.8323400774422682,-0.004005970709543449,-1.608131280738708,0.6161057489357543,-0.007974468197046392,1.2108364435379706,2.2162488594893386,1.2529146969726905
2025-10-08,2025,10,8,-1.1021826487883586,4.291813063017636,0.5103695857707229,-0.9517345970661102,4.69448700334923,-0.1527524062831198,-1.1558569057237167,4.732633197673355,-0.41677629194963806,-1.4566117612612564,4.382221464106999,-0.2456097028457429,-1.7834129074162266,3.734999483407505,-0.1215865759912782,-2.1326249979020155,2.788501720011919,-0.02587672210990366,-2.395514850436169,2.180816617792643,0.014698232643525877,-2.403026892418786,2.0606516141057996,0.03237527831298648,-2.626216567441277,1.9865447580033082,0.039671809437968886,-2.683143165046579,1.995211488425191,0.00793167662138794,-2.7503612057868247,1.9611619449876445,-0.0008007392008195779,-2.7260653227945504,1.7285028399303328,0.0175624828642178,-2.6671657839413587,1.5488139618297718,0.018351822111586813,-2.471512166062567,1.3611650145876635,0.0003471514749033844,-2.1678689753216056,1.0734067342104747,-0.005537758888868982,-1.8580793704257152,0.8443875604679135,-0.006308190042198403,-1.607962923758325,0.6239822464149287,-0.006019322656603654,1.2104794038900377,1.6838162321513646,0.7157043639585976
2025-10-09,2025,10,9,-1.1021677649832256,3.1719439285371753,0.48022383644605005,-0.951147820798288,4.4195700537937785,0.01157776700450941,-1.1547167165985874,4.608920772089387,-0.37420405549079994,-1.4559939795244499,4.241716019880602,-0.1957220403561526,-1.7827734734399308,3.6602205406846724,-0.11744706724474163,-2.131940450355961,2.7622546754202655,-0.02031422506430447,-2.3946649502379884,2.1767715935263783,0.017893356711609965,-2.40208914967861,2.0593938202847677,0.03269532939384234,-2.625288675317791,1.986407118772044,0.038881556545746765,-2.6823015479194727,2.006597226776155,0.00570432114331787,-2.7493906938832846,1.9453314082301993,0.01405928565308523,-2.7251153426436234,1.7320689034038221,0.02304643923980132,-2.6663098943150176,1.6195035087925527,-0.0031936144775350783,-2.4708245852913318,1.3653393835740881,-0.004514798282756249,-2.1673005967073724,1.07492534613225,-0.007624749424877564,-1.857824644056485,0.8469977900029891,-0.009173145946504313,-1.6077945822341266,0.6248785429879045,-0.007083960753777818,1.2101178901828065,-0.6922346836673817,0.5921167934845752
2025-10-10,2025,10,10,-1.102157322028755,2.044708520570783,0.16744880145797225,-0.9505642323305298,3.9518049241354745,0.028759308195055122,-1.153578447339797,4.41414855815723,-0.28057011081743277,-1.455376244953503,4.113319753332305,-0.14794350837880188,-1.7821340277034654,3.5692960797820383,-0.10716205207857299,-2.1312559701099287,2.7660671274487387,-0.014811157338809888,-2.393815073745674,2.184688294240618,0.009126779505055804,-2.401151418367815,2.064176352925463,0.026975065442352175,-2.6243608215249368,1.9930121445069549,0.04134867701798184,-2.6814599670637143,1.9981991358866693,0.013260831177044796,-2.7484202134675604,2.0248709090187496,0.023549304448811093,-2.7241653686685288,1.7847773282853499,0.009388040383178975,-2.6654540018933197,1.6187157342906628,-0.0032617323973429535,-2.4701369920718075,1.3906676241487401,-0.0005306320769329353,-2.1667322021319992,1.0741833815228465,-0.007451179390847162,-1.857569927744738,0.8649898017609808,-0.007419874016242778,-1.6076262563869417,0.6346234825769033,-0.0069972261899615695,1.2097518949924058,-1.53312085093573,0.3433689559433242
2025-10-11,2025,10,11,-1.1021513183245535,1.1623022857310878,0.17984903259346563,-0.949983833618553,3.4374518334135162,0.012532000205036753,-1.1524421010054027,4.146984097479204,-0.22454199647380135,-1.4547585563119807,3.963765061758729,-0.09900650544674794,-1.7814945690695576,3.5023246735198796,-0.09083010445032214,-2.130571556934599,2.747432740847464,-0.016861183912864952,-2.3929652211460892,2.1870978632131735,0.005867357932915596,-2.4002136988270624,2.0613109958119242,0.028902703015138087,-2.6234330067385505,1.9862556969589893,0.02717730977956112,-2.6806184227009706,1.9896639613080704,0.020954461392900026,-2.747449765018761,2.000224760277969,0.017225004740792027,-2.723215401255038,1.7696669597682562,0.03354844148678149,-2.6645981071862903,1.5995294701063554,0.015068637079934888,-2.4694493869706413,1.407361887832818,0.0020874991378230234,-2.1661637920262375,1.1004822190950054,-0.004318427068767949,-1.8573152216023976,0.8730729098853353,-0.005757688282937767,-1.6074579464291818,0.6414839088033439,-0.004025962374162084,1.2093814105061904,-2.8067947538952116,0.4974133433890211
2025-10-12,2025,10,12,-1.1021497524194759,0.527431681033418,0.2047180713860579,-0.9494066266054777,2.8885075070385953,0.020899119566882396,-1.1513076804070985,3.8470884188350625,-0.20578073842796374,-1.454140912254209,3.7981152173507087,-0.053974305096499586,-1.780855096320118,3.3933092399198816,-0.07245414359976365,-2.1298872105886066,2.732071839601844,-0.012184629013237469,-2.392115392635415,2.1829838759661238,0.009131516669290907,-2.3992759914212582,2.068100454222298,0.02117553719896037,-2.622505231668045,2.018023129213603,0.03448210245444239,-2.679776915066529,2.00088949048574,0.008887424580789283,-2.746479349034849,2.018963428276651,0.017515920758198078,-2.7222654408050957,1.770600493288523,0.03166494751657245,-2.663742210705364,1.5833686934690319,0.03037351723633197,-2.4687617705541807,1.412857513410991,-0.004095742856810691,-2.165595366813905,1.1275472928887733,-0.001951926074868382,-1.857060525734391,0.8635816694813641,-0.0065211437469729905,-1.6072896525649465,0.6434477103154572,-0.006158057750510704,1.209006428647247,-3.572069584567198,0.563063155919951
2025-10-13,2025,10,13,-1.1021526229810579,0.3663111493844944,-0.03415852640343653,-0.9488326132172495,2.394690398845353,0.03414221437189657,-1.1501751881512934,3.5283965148024663,-0.16822132665117295,-1.4535233113573374,3.607146978716517,-0.023623667359179645,-1.7802156081668887,3.315942466143393,-0.04572685797650422,-2.129202930819164,2.7013342917480694,-0.0021313609289057567,-2.3912655884169456,2.1822127417464285,0.009052846670516868,-2.3983382965392512,2.0623181854210735,0.026020111118177702,-2.6215774970506773,2.0196944018510004,0.04188309519967692,-2.6789354444132085,1.9926132814261932,0.016322162987015165,-2.745508966030935,2.038150853026444,0.027358113004490647,-2.721315487748555,1.776545971772061,0.024769515976494016,-2.6628863129768066,1.626621824298024,0.016264488678782385,-2.4680741433894604,1.421384264897901,-0.0033101215084405666,-2.1650269269150026,1.1264634271271003,-0.0014365002120975134,-1.8568058402399858,0.8905391431486148,-0.003733302908629055,-1.607121374992028,0.6450044306149716,-0.007883055622943669,1.2086269410173909,-2.782725963428131,-0.6859009775892595
2025-10-14,2025,10,14,-1.1021599287788337,-0.09227654414742663,-0.5055635270737395,-0.9482617953670355,2.11637581531937,-0.028114019952334535,-1.1490446266610337,3.222237213033905,-0.14319258637287136,-1.4529057521542128,3.4169535835683456,0.0059521685858672235,-1.7795761032661843,3.212428476590657,-0.02285237332447254,-2.1285187173650395,2.639885546454775,-0.0013668290897350666,-2.3904158087021723,2.183202174815048,0.00721363388712426,-2.397400614590365,2.073764812378647,0.013635802211717785,-2.6206498036543193,2.013428995128584,0.04722080852573507,-2.678094011006101,1.9862590579215442,0.02183495308455674,-2.744538616539317,1.9687065168386144,0.025832099700702216,-2.720365542544179,1.7780945720600738,0.022270970484105312,-2.6620304145504026,1.646725635524535,0.0053047790258675676,-2.4673865060412172,1.4164457053162747,0.0009408007249422923,-2.164458472747114,1.1345718288198432,-0.00011335607272933146,-1.856551165212733,0.8887262393456494,-0.00217507413291651,-1.60695311390011,0.6541276160098514,-0.007174502109741354,1.2082429390078464,-3.286853927677211,-0.7013890113306354
2025-10-15,2025,10,15,-1.1021716684963483,0.5694865551039172,-0.4573148866075689,-0.9476941749555836,1.8932680411301812,-0.09557386617459773,-1.147915998201188,2.9727317657070293,-0.15481576750584147,-1.452288233159657,3.212874788832215,0.029413444327442084,-1.7789365802381694,3.0890286556737747,-9.207543560529885e-05,-2.1278345699635173,2.6309697792541114,0.00686479070940571,-2.3895660537111048,2.188849160967246,0.010716892743858786,-2.3964629460046876,2.0766341277344864,0.01982881827020133,-2.6197221522828147,2.053366021627627,0.026356130655187826,-2.6772526151262155,1.989048913460103,0.028203701666112302,-2.7435683011155234,1.9539748297626713,0.03959347135285185,-2.7194156056758816,1.775933866471495,0.023481739204386454,-2.661174515992549,1.684880937193966,-0.003706421201417065,-2.4666988590716783,1.4252657555585042,0.00143310351317405,-2.1638900047267082,1.1359260618301499,-0.0020360571034414576,-1.8562965007424088,0.8893014206436969,-0.003004919901288039,-1.6067848694701494,0.6632334323044989,-0.0064485628343495804,1.2078544144507568,-1.965267069793357,-0.23258734465739983
2025-10-16,2025,10,16,-1.1021878404543664,0.7113870394393281,0.15080080101503823,-0.9471297538310577,1.7894939381450183,-0.1623641843139605,-1.1467893048955229,2.755050720833142,-0.17826141593761902,-1.4516707528948318,3.020303587571192,0.021367165323640025,-1.7782970376858405,2.961581370843848,0.00671566684199254,-2.127150488353194,2.5636558745813267,0.01349461377186767,-2.3887163236714377,2.2083655042113497,0.0003508194600878589,-2.3955252912276928,2.0868540376189753,0.018671253608717464,-2.6187945437769504,2.0429358437497416,0.02585870002720858,-2.676411257076018,2.0182183109107275,0.028192946165290778,-2.742598020339677,1.9496153526858506,0.0429826676538263,-2.7184656776500065,1.7714007550529514,0.03706492259705518,-2.660318617876088,1.6667266911636365,0.01359192671245113,-2.4660112030433816,1.4173218691545382,-0.0013106661111565998,-2.16332152326948,1.1409807390840045,-0.007659215814524778,-1.856041846916318,0.893138527988909,-0.007096681072590982,-1.6066166418739338,0.6538255466729441,-0.007208904799010263,1.207461359728704,-0.9998605787119239,0.2323992189832198
2025-10-17,2025,10,17,-1.1022084426567837,1.0023809907665988,0.06982745189018491,-0.9465685337359021,1.6224685253586835,-0.08589999162278128,-1.1456645487207728,2.5545799934402984,-0.17891544471952558,-1.451053309902972,2.8529021626037867,0.008151147299185313,-1.7776574742122138,2.832883645509378,0.014773828702835612,-2.126466472279436,2.547662680435481,0.018803791843954976,-2.387866618818982,2.220548129266983,-0.00268151044800069,-2.3945876507222077,2.075078997964695,0.019508652757513012,-2.6178669790040408,2.0581234119254757,0.02974356707856529,-2.675569937182903,2.043323437402588,0.03224649978031513,-2.741627774824979,1.9600451453792396,0.03158262944573975,-2.717515758997666,1.7940250428896438,0.043490716108022465,-2.6594627207757755,1.6510032880620344,0.028459432713741073,-2.4653235385197645,1.4553774379397402,-0.01005389941997592,-2.1627530287882877,1.1405698459139626,-0.007816817125674724,-1.8557872038183032,0.8965844903937772,-0.010797286575473963,-1.6064484312751386,0.672173816959563,-0.005725385684424378,1.2070637674671312,-0.7939171443368147,0.2568533768696837
